uid,timestamp,label,is_fake,path_raw,path_clean,path_diff,note,lag_samples
c617389b4b8f4de8b89056d6727f7e95,1768363008,error_1,False,collected_data/error_1/c617389b4b8f4de8b89056d6727f7e95_error_1_raw.wav,collected_data/error_1/c617389b4b8f4de8b89056d6727f7e95_error_1_clean.wav,diff_bank/c617389b4b8f4de8b89056d6727f7e95_error_1_diff.wav,,0
e60294c4a6bf411885224d55fe732712,1768363008,error_1,False,collected_data/error_1/e60294c4a6bf411885224d55fe732712_error_1_raw.wav,collected_data/error_1/e60294c4a6bf411885224d55fe732712_error_1_clean.wav,diff_bank/e60294c4a6bf411885224d55fe732712_error_1_diff.wav,,0
ecf2b16b4dae4cb9bcab004881a11792,1768363008,error_1,False,collected_data/error_1/ecf2b16b4dae4cb9bcab004881a11792_error_1_raw.wav,collected_data/error_1/ecf2b16b4dae4cb9bcab004881a11792_error_1_clean.wav,diff_bank/ecf2b16b4dae4cb9bcab004881a11792_error_1_diff.wav,,0
f4d620c3c8cf46a0a2228c6b2f412881,1768363008,error_1,False,collected_data/error_1/f4d620c3c8cf46a0a2228c6b2f412881_error_1_raw.wav,collected_data/error_1/f4d620c3c8cf46a0a2228c6b2f412881_error_1_clean.wav,diff_bank/f4d620c3c8cf46a0a2228c6b2f412881_error_1_diff.wav,,0
241ed8a2ef7c42efbfd6786f3bcc7cb0,1768363008,error_1,False,collected_data/error_1/241ed8a2ef7c42efbfd6786f3bcc7cb0_error_1_raw.wav,collected_data/error_1/241ed8a2ef7c42efbfd6786f3bcc7cb0_error_1_clean.wav,diff_bank/241ed8a2ef7c42efbfd6786f3bcc7cb0_error_1_diff.wav,,0
70151fd2dd28435ea403335d7f976784,1768363008,error_1,False,collected_data/error_1/70151fd2dd28435ea403335d7f976784_error_1_raw.wav,collected_data/error_1/70151fd2dd28435ea403335d7f976784_error_1_clean.wav,diff_bank/70151fd2dd28435ea403335d7f976784_error_1_diff.wav,,0
140e5dedb6f8445cbc6d338b70839839,1768363008,error_1,False,collected_data/error_1/140e5dedb6f8445cbc6d338b70839839_error_1_raw.wav,collected_data/error_1/140e5dedb6f8445cbc6d338b70839839_error_1_clean.wav,diff_bank/140e5dedb6f8445cbc6d338b70839839_error_1_diff.wav,,-1037
7a9c3e77b48a4cdc8f9aa2a7545c4045,1768363009,error_1,False,collected_data/error_1/7a9c3e77b48a4cdc8f9aa2a7545c4045_error_1_raw.wav,collected_data/error_1/7a9c3e77b48a4cdc8f9aa2a7545c4045_error_1_clean.wav,diff_bank/7a9c3e77b48a4cdc8f9aa2a7545c4045_error_1_diff.wav,,1037
744907655cca45958e6a06b7c0d53fdf,1768363009,error_1,False,collected_data/error_1/744907655cca45958e6a06b7c0d53fdf_error_1_raw.wav,collected_data/error_1/744907655cca45958e6a06b7c0d53fdf_error_1_clean.wav,diff_bank/744907655cca45958e6a06b7c0d53fdf_error_1_diff.wav,,0
0d802fd497c94914b318ca52387ff6d7,1768363009,error_1,False,collected_data/error_1/0d802fd497c94914b318ca52387ff6d7_error_1_raw.wav,collected_data/error_1/0d802fd497c94914b318ca52387ff6d7_error_1_clean.wav,diff_bank/0d802fd497c94914b318ca52387ff6d7_error_1_diff.wav,,0
d4532dd7709f412cb46df1f5815aea90,1768363009,error_1,False,collected_data/error_1/d4532dd7709f412cb46df1f5815aea90_error_1_raw.wav,collected_data/error_1/d4532dd7709f412cb46df1f5815aea90_error_1_clean.wav,diff_bank/d4532dd7709f412cb46df1f5815aea90_error_1_diff.wav,,0
7089404950954612b6b8ee4729290fe0,1768363009,error_1,False,collected_data/error_1/7089404950954612b6b8ee4729290fe0_error_1_raw.wav,collected_data/error_1/7089404950954612b6b8ee4729290fe0_error_1_clean.wav,diff_bank/7089404950954612b6b8ee4729290fe0_error_1_diff.wav,,0
21508cdfaae54b69b877b1b17547400c,1768363009,error_1,False,collected_data/error_1/21508cdfaae54b69b877b1b17547400c_error_1_raw.wav,collected_data/error_1/21508cdfaae54b69b877b1b17547400c_error_1_clean.wav,diff_bank/21508cdfaae54b69b877b1b17547400c_error_1_diff.wav,,0
746a64d05353474ba6d825ef5e54ca50,1768363009,error_1,False,collected_data/error_1/746a64d05353474ba6d825ef5e54ca50_error_1_raw.wav,collected_data/error_1/746a64d05353474ba6d825ef5e54ca50_error_1_clean.wav,diff_bank/746a64d05353474ba6d825ef5e54ca50_error_1_diff.wav,,0
f3cf3b490ad4496bbfd7df35ea0668d7,1768363009,error_1,False,collected_data/error_1/f3cf3b490ad4496bbfd7df35ea0668d7_error_1_raw.wav,collected_data/error_1/f3cf3b490ad4496bbfd7df35ea0668d7_error_1_clean.wav,diff_bank/f3cf3b490ad4496bbfd7df35ea0668d7_error_1_diff.wav,,0
b7a879f7998849ad8ade79021ddb2bd1,1768363010,error_1,False,collected_data/error_1/b7a879f7998849ad8ade79021ddb2bd1_error_1_raw.wav,collected_data/error_1/b7a879f7998849ad8ade79021ddb2bd1_error_1_clean.wav,diff_bank/b7a879f7998849ad8ade79021ddb2bd1_error_1_diff.wav,,0
11167a5561bf47ef81cca7b4d14d97da,1768363010,error_1,False,collected_data/error_1/11167a5561bf47ef81cca7b4d14d97da_error_1_raw.wav,collected_data/error_1/11167a5561bf47ef81cca7b4d14d97da_error_1_clean.wav,diff_bank/11167a5561bf47ef81cca7b4d14d97da_error_1_diff.wav,,0
6b757e68d9064177a63b98c2ab5e1888,1768363010,error_1,False,collected_data/error_1/6b757e68d9064177a63b98c2ab5e1888_error_1_raw.wav,collected_data/error_1/6b757e68d9064177a63b98c2ab5e1888_error_1_clean.wav,diff_bank/6b757e68d9064177a63b98c2ab5e1888_error_1_diff.wav,,0
5519fe39572e4bd08b56119bc8763225,1768363010,error_1,False,collected_data/error_1/5519fe39572e4bd08b56119bc8763225_error_1_raw.wav,collected_data/error_1/5519fe39572e4bd08b56119bc8763225_error_1_clean.wav,diff_bank/5519fe39572e4bd08b56119bc8763225_error_1_diff.wav,,0
0f0fbb1b215b4be9a3feae5edfd6a592,1768363010,error_1,False,collected_data/error_1/0f0fbb1b215b4be9a3feae5edfd6a592_error_1_raw.wav,collected_data/error_1/0f0fbb1b215b4be9a3feae5edfd6a592_error_1_clean.wav,diff_bank/0f0fbb1b215b4be9a3feae5edfd6a592_error_1_diff.wav,,0
ca2a48a93c904f8fa4082a1060b476dc,1768363010,error_1,False,collected_data/error_1/ca2a48a93c904f8fa4082a1060b476dc_error_1_raw.wav,collected_data/error_1/ca2a48a93c904f8fa4082a1060b476dc_error_1_clean.wav,diff_bank/ca2a48a93c904f8fa4082a1060b476dc_error_1_diff.wav,,0
8bdce2f7ff0d40989fd61e3e69ffc2f9,1768363010,error_1,False,collected_data/error_1/8bdce2f7ff0d40989fd61e3e69ffc2f9_error_1_raw.wav,collected_data/error_1/8bdce2f7ff0d40989fd61e3e69ffc2f9_error_1_clean.wav,diff_bank/8bdce2f7ff0d40989fd61e3e69ffc2f9_error_1_diff.wav,,0
93b5ab3c98ef4d4b856da08f85643e9c,1768363011,error_1,False,collected_data/error_1/93b5ab3c98ef4d4b856da08f85643e9c_error_1_raw.wav,collected_data/error_1/93b5ab3c98ef4d4b856da08f85643e9c_error_1_clean.wav,diff_bank/93b5ab3c98ef4d4b856da08f85643e9c_error_1_diff.wav,,0
043bf19766fd455b98b5a7cbe1ade72b,1768363011,error_1,False,collected_data/error_1/043bf19766fd455b98b5a7cbe1ade72b_error_1_raw.wav,collected_data/error_1/043bf19766fd455b98b5a7cbe1ade72b_error_1_clean.wav,diff_bank/043bf19766fd455b98b5a7cbe1ade72b_error_1_diff.wav,,0
a715ef2aa0de4fb187dd6b6228de9832,1768363011,error_1,False,collected_data/error_1/a715ef2aa0de4fb187dd6b6228de9832_error_1_raw.wav,collected_data/error_1/a715ef2aa0de4fb187dd6b6228de9832_error_1_clean.wav,diff_bank/a715ef2aa0de4fb187dd6b6228de9832_error_1_diff.wav,,0
4a938a18abd14eea8ad60f96dce76727,1768363011,error_1,False,collected_data/error_1/4a938a18abd14eea8ad60f96dce76727_error_1_raw.wav,collected_data/error_1/4a938a18abd14eea8ad60f96dce76727_error_1_clean.wav,diff_bank/4a938a18abd14eea8ad60f96dce76727_error_1_diff.wav,,0
69716aafeb3e420db15f0de6e945e3fb,1768363011,error_1,False,collected_data/error_1/69716aafeb3e420db15f0de6e945e3fb_error_1_raw.wav,collected_data/error_1/69716aafeb3e420db15f0de6e945e3fb_error_1_clean.wav,diff_bank/69716aafeb3e420db15f0de6e945e3fb_error_1_diff.wav,,0
0876071182a645e7998289e500c673b0,1768363011,error_1,False,collected_data/error_1/0876071182a645e7998289e500c673b0_error_1_raw.wav,collected_data/error_1/0876071182a645e7998289e500c673b0_error_1_clean.wav,diff_bank/0876071182a645e7998289e500c673b0_error_1_diff.wav,,0
74bc8714a8fd4cf5b46a82debc83c5fb,1768363011,error_1,False,collected_data/error_1/74bc8714a8fd4cf5b46a82debc83c5fb_error_1_raw.wav,collected_data/error_1/74bc8714a8fd4cf5b46a82debc83c5fb_error_1_clean.wav,diff_bank/74bc8714a8fd4cf5b46a82debc83c5fb_error_1_diff.wav,,0
1de7f11e1d874e12a7c50be2b6f6e5bf,1768363012,error_1,False,collected_data/error_1/1de7f11e1d874e12a7c50be2b6f6e5bf_error_1_raw.wav,collected_data/error_1/1de7f11e1d874e12a7c50be2b6f6e5bf_error_1_clean.wav,diff_bank/1de7f11e1d874e12a7c50be2b6f6e5bf_error_1_diff.wav,,0
6154f3bc91ef4492ae50d66de3ecdca9,1768363012,error_1,False,collected_data/error_1/6154f3bc91ef4492ae50d66de3ecdca9_error_1_raw.wav,collected_data/error_1/6154f3bc91ef4492ae50d66de3ecdca9_error_1_clean.wav,diff_bank/6154f3bc91ef4492ae50d66de3ecdca9_error_1_diff.wav,,0
9c3dd1326d2b4293a4e37e7d3543f592,1768363012,error_1,False,collected_data/error_1/9c3dd1326d2b4293a4e37e7d3543f592_error_1_raw.wav,collected_data/error_1/9c3dd1326d2b4293a4e37e7d3543f592_error_1_clean.wav,diff_bank/9c3dd1326d2b4293a4e37e7d3543f592_error_1_diff.wav,,0
eba7a99b81234b1e887a3bbb23380210,1768363012,error_1,False,collected_data/error_1/eba7a99b81234b1e887a3bbb23380210_error_1_raw.wav,collected_data/error_1/eba7a99b81234b1e887a3bbb23380210_error_1_clean.wav,diff_bank/eba7a99b81234b1e887a3bbb23380210_error_1_diff.wav,,0
8618e764067a4c62b4e7a96e97ae3885,1768363012,error_1,False,collected_data/error_1/8618e764067a4c62b4e7a96e97ae3885_error_1_raw.wav,collected_data/error_1/8618e764067a4c62b4e7a96e97ae3885_error_1_clean.wav,diff_bank/8618e764067a4c62b4e7a96e97ae3885_error_1_diff.wav,,0
92dee587ffd04fac855253f1acd766e9,1768363012,error_1,False,collected_data/error_1/92dee587ffd04fac855253f1acd766e9_error_1_raw.wav,collected_data/error_1/92dee587ffd04fac855253f1acd766e9_error_1_clean.wav,diff_bank/92dee587ffd04fac855253f1acd766e9_error_1_diff.wav,,0
ed1effe6e7014a11b1872bdd540d52ed,1768363012,error_1,False,collected_data/error_1/ed1effe6e7014a11b1872bdd540d52ed_error_1_raw.wav,collected_data/error_1/ed1effe6e7014a11b1872bdd540d52ed_error_1_clean.wav,diff_bank/ed1effe6e7014a11b1872bdd540d52ed_error_1_diff.wav,,0
8de4c1de4eb04e60af00331f1103e6d1,1768363012,error_1,False,collected_data/error_1/8de4c1de4eb04e60af00331f1103e6d1_error_1_raw.wav,collected_data/error_1/8de4c1de4eb04e60af00331f1103e6d1_error_1_clean.wav,diff_bank/8de4c1de4eb04e60af00331f1103e6d1_error_1_diff.wav,,0
d9d1bd5d59c84ba48870c9b0cc0be311,1768363013,error_1,False,collected_data/error_1/d9d1bd5d59c84ba48870c9b0cc0be311_error_1_raw.wav,collected_data/error_1/d9d1bd5d59c84ba48870c9b0cc0be311_error_1_clean.wav,diff_bank/d9d1bd5d59c84ba48870c9b0cc0be311_error_1_diff.wav,,0
48bc31f67ef3442f90809b8f0947a9a9,1768363013,error_1,False,collected_data/error_1/48bc31f67ef3442f90809b8f0947a9a9_error_1_raw.wav,collected_data/error_1/48bc31f67ef3442f90809b8f0947a9a9_error_1_clean.wav,diff_bank/48bc31f67ef3442f90809b8f0947a9a9_error_1_diff.wav,,0
1d8f3996be0d48a18eb760fea48aace8,1768363013,error_1,False,collected_data/error_1/1d8f3996be0d48a18eb760fea48aace8_error_1_raw.wav,collected_data/error_1/1d8f3996be0d48a18eb760fea48aace8_error_1_clean.wav,diff_bank/1d8f3996be0d48a18eb760fea48aace8_error_1_diff.wav,,0
0747f2a934664c2c838a6b922c08997c,1768363013,error_1,False,collected_data/error_1/0747f2a934664c2c838a6b922c08997c_error_1_raw.wav,collected_data/error_1/0747f2a934664c2c838a6b922c08997c_error_1_clean.wav,diff_bank/0747f2a934664c2c838a6b922c08997c_error_1_diff.wav,,0
d55fa4dd483f4e3d9ebbf5776b179c65,1768363013,error_1,False,collected_data/error_1/d55fa4dd483f4e3d9ebbf5776b179c65_error_1_raw.wav,collected_data/error_1/d55fa4dd483f4e3d9ebbf5776b179c65_error_1_clean.wav,diff_bank/d55fa4dd483f4e3d9ebbf5776b179c65_error_1_diff.wav,,0
f369c136527e43b0a7e194ecfdf39075,1768363013,error_1,False,collected_data/error_1/f369c136527e43b0a7e194ecfdf39075_error_1_raw.wav,collected_data/error_1/f369c136527e43b0a7e194ecfdf39075_error_1_clean.wav,diff_bank/f369c136527e43b0a7e194ecfdf39075_error_1_diff.wav,,0
da8e39515ebe4e1ab3e0e5071926f085,1768363013,error_1,False,collected_data/error_1/da8e39515ebe4e1ab3e0e5071926f085_error_1_raw.wav,collected_data/error_1/da8e39515ebe4e1ab3e0e5071926f085_error_1_clean.wav,diff_bank/da8e39515ebe4e1ab3e0e5071926f085_error_1_diff.wav,,0
63ec47445c464baca50c3a0ec28a5180,1768363014,error_1,False,collected_data/error_1/63ec47445c464baca50c3a0ec28a5180_error_1_raw.wav,collected_data/error_1/63ec47445c464baca50c3a0ec28a5180_error_1_clean.wav,diff_bank/63ec47445c464baca50c3a0ec28a5180_error_1_diff.wav,,0
81322e54444d4f9186871cb0f26bdad4,1768363014,error_1,False,collected_data/error_1/81322e54444d4f9186871cb0f26bdad4_error_1_raw.wav,collected_data/error_1/81322e54444d4f9186871cb0f26bdad4_error_1_clean.wav,diff_bank/81322e54444d4f9186871cb0f26bdad4_error_1_diff.wav,,0
c1e36926c0a54b1996ae7fa7494940e8,1768363014,error_1,False,collected_data/error_1/c1e36926c0a54b1996ae7fa7494940e8_error_1_raw.wav,collected_data/error_1/c1e36926c0a54b1996ae7fa7494940e8_error_1_clean.wav,diff_bank/c1e36926c0a54b1996ae7fa7494940e8_error_1_diff.wav,,0
6ed71ae8ca234f958012892726432a7a,1768363014,error_1,False,collected_data/error_1/6ed71ae8ca234f958012892726432a7a_error_1_raw.wav,collected_data/error_1/6ed71ae8ca234f958012892726432a7a_error_1_clean.wav,diff_bank/6ed71ae8ca234f958012892726432a7a_error_1_diff.wav,,0
5f83cc20e66f43fdb9c87f614ac3727a,1768363014,error_1,False,collected_data/error_1/5f83cc20e66f43fdb9c87f614ac3727a_error_1_raw.wav,collected_data/error_1/5f83cc20e66f43fdb9c87f614ac3727a_error_1_clean.wav,diff_bank/5f83cc20e66f43fdb9c87f614ac3727a_error_1_diff.wav,,0
a720e153a7b34e5f93127330be26213e,1768363014,error_1,False,collected_data/error_1/a720e153a7b34e5f93127330be26213e_error_1_raw.wav,collected_data/error_1/a720e153a7b34e5f93127330be26213e_error_1_clean.wav,diff_bank/a720e153a7b34e5f93127330be26213e_error_1_diff.wav,,0
ee21c974f3094de0984400efec06cb07,1768363014,error_1,False,collected_data/error_1/ee21c974f3094de0984400efec06cb07_error_1_raw.wav,collected_data/error_1/ee21c974f3094de0984400efec06cb07_error_1_clean.wav,diff_bank/ee21c974f3094de0984400efec06cb07_error_1_diff.wav,,0
